"business.train...1.","Alcohol","Amb.romantic","Amb.intimate","Amb.classy","Amb.hipster","Amb.divey","Amb.touristy","Amb.trendy","Amb.upscale","Amb.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsBitcoin","BusinessAcceptsCreditCards","BusiParking.garage","BusiParking.street","BusiParking.validated","BusiParking.lot","BusiParking.valet","ByAppointmentOnly","Caters","Corkage","DogsAllowed","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","Open24Hours","OutdoorSeating","RestaurantsAttire","RestaurantsCounterService","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","DietaryRestrictions.dairyfree","DietaryRestrictions.glutenfree","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soyfree","DietaryRestrictions.vegetarian"
4449,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"True","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
4560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,"False","casual",NA,"False","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
4684,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
4694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
4709,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","True","loud",NA,"True","casual",NA,"True","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
4715,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","False","False","False","False","False","quiet",NA,"True","casual","True","False","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
4756,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
4784,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,"False","True","True","False","True","True","False","False","False","quiet",NA,"False","casual",NA,"False","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
4916,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","True","False","True","False",NA,"True",NA,NA,"True","False","True","False","False","False","True","True","average",NA,"False","casual",NA,"True","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
4972,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,"casual",NA,"True","False","2","False",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA
5061,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","casual",NA,NA,NA,"1","False",NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA
5163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
5259,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,NA,"True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
5260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
5269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True","True","no",NA,NA,NA,NA,NA,NA,NA
5289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"False","False","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
5395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,NA,NA,"True",NA,"2","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA
5409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
5440,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
5450,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"casual",NA,"False","False","2","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"False","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"1",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
5740,"full_bar","False","False","False","False","False","False","False","True","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"False",NA,NA,"False","False","False","False","True","False","False","False","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
5790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"3",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
5798,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","True","average",NA,"True","casual",NA,"False","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
5800,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"False","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
5850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5915,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","True","True","False","True","False",NA,"True",NA,"False","True","False","True","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
5954,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","quiet",NA,"False","casual",NA,"True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
6026,"none","False","False","False","False","False","False","False","False","True","False","yes_free","True",NA,"True","False","False","False","True","False",NA,"False","False","False","True","False","True","True","True","False","False","True","average",NA,"True","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
6107,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","True","True","True","True","True","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
6109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
6231,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","True","True","average",NA,"False","casual",NA,"False","True","1","False","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
6240,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","quiet",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
6317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
6402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
6534,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,NA,NA,"casual",NA,"False","True","1",NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
6541,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"False","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"True","True","2","False","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
6806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
6875,"beer_and_wine","False","False","False","False","False","False","False","False","True","False","no","True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
6915,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
6994,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,"loud",NA,"True","casual",NA,"False","True","2",NA,"True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
7106,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True",NA,NA,"False","casual",NA,"False","True","2","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
7129,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
7184,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","True","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False","False","False","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
7274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
7310,"full_bar","False","False","False","False","False","False","False","False","True","False","yes_free","True",NA,"True","False","False","False","True","False",NA,"True","False",NA,"True","False","False","True","True","False","True","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA
7397,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","loud",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
7412,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","True","False","True","False","True","False",NA,"False",NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"False",NA,NA,"False",NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
7529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
7562,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"True","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
7588,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","False","True","True","free",NA,NA,NA,NA,NA,NA,NA
7803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
7836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
7887,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","True","True",NA,NA,"False","casual",NA,"False","True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
7976,"none","False","False","False","False","True","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","True","False","False","False","False","quiet",NA,"False","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
8063,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","True","True","False","False","True","True","average",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
8129,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","False","loud",NA,"False","casual",NA,"True","True","2","False","False","True","False","no",NA,NA,NA,NA,NA,NA,NA
8148,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False","False","False",NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,"False",NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
8271,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False","quiet",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
8275,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
8282,"full_bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","True",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"True","casual",NA,"False","True","2","True","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
8297,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8311,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","True","False","False","False","True","average",NA,"False","casual",NA,NA,"True","1",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
8462,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"True","False","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
8478,"none","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","True","quiet",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
8581,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","True","False","False","False","False",NA,NA,"False","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
